Symbol,Timestamp,DateTime,Price,Open,High,Low,Volume,ImpliedVolatility,Turnover,Source
NIFTY,1763154382044,2025-11-15T02:36:22.044,25880.76,25880.76,25932.52,25828.99,1247000,18.50,32273302354.60,YAHOO_FINANCE
NIFTY,1763154322044,2025-11-15T02:35:22.044,25882.75,25882.75,25934.51,25830.98,1248000,18.50,32301668688.15,YAHOO_FINANCE
NIFTY,1763154262044,2025-11-15T02:34:22.044,25884.74,25884.74,25936.51,25832.97,1249000,18.50,32330041159.84,YAHOO_FINANCE
NIFTY,1763154202044,2025-11-15T02:33:22.044,25886.74,25886.74,25938.51,25834.96,1250000,18.50,32358419525.66,YAHOO_FINANCE
NIFTY,1763154142044,2025-11-15T02:32:22.044,25888.73,25888.73,25940.51,25836.95,1251000,18.50,32386803540.65,YAHOO_FINANCE
NIFTY,1763154082044,2025-11-15T02:31:22.044,25890.73,25890.73,25942.51,25838.95,1252000,18.50,32415192958.85,YAHOO_FINANCE
NIFTY,1763154022044,2025-11-15T02:30:22.044,25892.73,25892.73,25944.51,25840.94,1253000,18.50,32443587533.38,YAHOO_FINANCE
NIFTY,1763153962044,2025-11-15T02:29:22.044,25894.73,25894.73,25946.52,25842.94,1254000,18.50,32471987016.44,YAHOO_FINANCE
NIFTY,1763153902044,2025-11-15T02:28:22.044,25896.73,25896.73,25948.52,25844.93,1255000,18.50,32500391159.33,YAHOO_FINANCE
NIFTY,1763153842044,2025-11-15T02:27:22.044,25898.73,25898.73,25950.52,25846.93,1256000,18.50,32528799712.50,YAHOO_FINANCE
NIFTY,1763153782044,2025-11-15T02:26:22.044,25900.73,25900.73,25952.53,25848.92,1257000,18.50,32557212425.55,YAHOO_FINANCE
NIFTY,1763153722044,2025-11-15T02:25:22.044,25902.73,25902.73,25954.53,25850.92,1258000,18.50,32585629047.26,YAHOO_FINANCE
NIFTY,1763153662044,2025-11-15T02:24:22.044,25904.73,25904.73,25956.53,25852.92,1259000,18.50,32614049325.64,YAHOO_FINANCE
NIFTY,1763153602044,2025-11-15T02:23:22.044,25906.72,25906.72,25958.54,25854.91,1260000,18.50,32642473007.90,YAHOO_FINANCE
NIFTY,1763153542044,2025-11-15T02:22:22.044,25908.72,25908.72,25960.54,25856.91,1261000,18.50,32670899840.54,YAHOO_FINANCE
NIFTY,1763153482044,2025-11-15T02:21:22.044,25910.72,25910.72,25962.54,25858.90,1262000,18.50,32699329569.34,YAHOO_FINANCE
NIFTY,1763153422044,2025-11-15T02:20:22.044,25912.72,25912.72,25964.54,25860.89,1263000,18.50,32727761939.37,YAHOO_FINANCE
NIFTY,1763153362044,2025-11-15T02:19:22.044,25914.71,25914.71,25966.54,25862.88,1264000,18.50,32756196695.05,YAHOO_FINANCE
NIFTY,1763153302044,2025-11-15T02:18:22.044,25916.71,25916.71,25968.54,25864.87,1265000,18.50,32784633580.19,YAHOO_FINANCE
NIFTY,1763153242044,2025-11-15T02:17:22.044,25918.70,25918.70,25970.54,25866.86,1266000,18.50,32813072337.93,YAHOO_FINANCE
NIFTY,1763153182044,2025-11-15T02:16:22.044,25920.69,25920.69,25972.53,25868.85,1267000,18.50,32841512710.87,YAHOO_FINANCE
NIFTY,1763153122044,2025-11-15T02:15:22.044,25922.68,25922.68,25974.52,25870.83,1268000,18.50,32869954441.04,YAHOO_FINANCE
NIFTY,1763153062044,2025-11-15T02:14:22.044,25924.66,25924.66,25976.51,25872.81,1269000,18.50,32898397269.93,YAHOO_FINANCE
NIFTY,1763153002044,2025-11-15T02:13:22.044,25926.65,25926.65,25978.50,25874.79,1270000,18.50,32926840938.52,YAHOO_FINANCE
NIFTY,1763152942044,2025-11-15T02:12:22.044,25928.63,25928.63,25980.48,25876.77,1271000,18.50,32955285187.32,YAHOO_FINANCE
NIFTY,1763152882044,2025-11-15T02:11:22.044,25930.61,25930.61,25982.47,25878.74,1272000,18.50,32983729756.38,YAHOO_FINANCE
NIFTY,1763152822044,2025-11-15T02:10:22.044,25932.58,25932.58,25984.45,25880.71,1273000,18.50,33012174385.31,YAHOO_FINANCE
NIFTY,1763152762044,2025-11-15T02:09:22.044,25934.55,25934.55,25986.42,25882.68,1274000,18.50,33040618813.35,YAHOO_FINANCE
NIFTY,1763152702044,2025-11-15T02:08:22.044,25936.52,25936.52,25988.39,25884.65,1275000,18.50,33069062779.33,YAHOO_FINANCE
NIFTY,1763152642044,2025-11-15T02:07:22.044,25938.48,25938.48,25990.36,25886.61,1276000,18.50,33097506021.76,YAHOO_FINANCE
NIFTY,1763152582044,2025-11-15T02:06:22.044,25940.45,25940.45,25992.33,25888.56,1277000,18.50,33125948278.81,YAHOO_FINANCE
NIFTY,1763152522044,2025-11-15T02:05:22.044,25942.40,25942.40,25994.29,25890.52,1278000,18.50,33154389288.37,YAHOO_FINANCE
NIFTY,1763152462044,2025-11-15T02:04:22.044,25944.35,25944.35,25996.24,25892.47,1279000,18.50,33182828788.05,YAHOO_FINANCE
NIFTY,1763152402044,2025-11-15T02:03:22.044,25946.30,25946.30,25998.19,25894.41,1280000,18.50,33211266515.23,YAHOO_FINANCE
NIFTY,1763152342044,2025-11-15T02:02:22.044,25948.25,25948.25,26000.14,25896.35,1281000,18.50,33239702207.07,YAHOO_FINANCE
NIFTY,1763152282044,2025-11-15T02:01:22.044,25950.18,25950.18,26002.08,25898.28,1282000,18.50,33268135600.55,YAHOO_FINANCE
NIFTY,1763152222044,2025-11-15T02:00:22.044,25952.12,25952.12,26004.02,25900.21,1283000,18.50,33296566432.50,YAHOO_FINANCE
NIFTY,1763152162044,2025-11-15T01:59:22.044,25954.05,25954.05,26005.95,25902.14,1284000,18.50,33324994439.59,YAHOO_FINANCE
NIFTY,1763152102044,2025-11-15T01:58:22.044,25955.97,25955.97,26007.88,25904.06,1285000,18.50,33353419358.43,YAHOO_FINANCE
NIFTY,1763152042044,2025-11-15T01:57:22.044,25957.89,25957.89,26009.80,25905.97,1286000,18.50,33381840925.50,YAHOO_FINANCE
NIFTY,1763151982044,2025-11-15T01:56:22.044,25959.80,25959.80,26011.72,25907.88,1287000,18.50,33410258877.28,YAHOO_FINANCE
NIFTY,1763151922044,2025-11-15T01:55:22.044,25961.70,25961.70,26013.63,25909.78,1288000,18.50,33438672950.21,YAHOO_FINANCE
NIFTY,1763151862044,2025-11-15T01:54:22.044,25963.60,25963.60,26015.53,25911.67,1289000,18.50,33467082880.72,YAHOO_FINANCE
NIFTY,1763151802044,2025-11-15T01:53:22.044,25965.49,25965.49,26017.43,25913.56,1290000,18.50,33495488405.30,YAHOO_FINANCE
NIFTY,1763151742044,2025-11-15T01:52:22.044,25967.38,25967.38,26019.32,25915.45,1291000,18.50,33523889260.48,YAHOO_FINANCE
NIFTY,1763151682044,2025-11-15T01:51:22.044,25969.26,25969.26,26021.20,25917.32,1292000,18.50,33552285182.91,YAHOO_FINANCE
NIFTY,1763151622044,2025-11-15T01:50:22.044,25971.13,25971.13,26023.08,25919.19,1293000,18.50,33580675909.31,YAHOO_FINANCE
NIFTY,1763151562044,2025-11-15T01:49:22.044,25973.00,25973.00,26024.95,25921.05,1294000,18.50,33609061176.59,YAHOO_FINANCE
NIFTY,1763151502044,2025-11-15T01:48:22.044,25974.86,25974.86,26026.81,25922.91,1295000,18.50,33637440721.80,YAHOO_FINANCE
NIFTY,1763151442044,2025-11-15T01:47:22.044,25976.71,25976.71,26028.66,25924.76,1296000,18.50,33665814282.20,YAHOO_FINANCE
NIFTY,1763151382044,2025-11-15T01:46:22.044,25978.55,25978.55,26030.51,25926.59,1297000,18.50,33694181595.29,YAHOO_FINANCE
NIFTY,1763151322044,2025-11-15T01:45:22.044,25980.39,25980.39,26032.35,25928.43,1298000,18.50,33722542398.82,YAHOO_FINANCE
NIFTY,1763151262044,2025-11-15T01:44:22.044,25982.21,25982.21,26034.18,25930.25,1299000,18.50,33750896430.80,YAHOO_FINANCE
NIFTY,1763151202044,2025-11-15T01:43:22.044,25984.03,25984.03,26036.00,25932.07,1300000,18.50,33779243429.57,YAHOO_FINANCE
NIFTY,1763151142044,2025-11-15T01:42:22.044,25985.84,25985.84,26037.82,25933.87,1301000,18.50,33807583133.83,YAHOO_FINANCE
NIFTY,1763151082044,2025-11-15T01:41:22.044,25987.65,25987.65,26039.62,25935.67,1302000,18.50,33835915282.60,YAHOO_FINANCE
NIFTY,1763151022044,2025-11-15T01:40:22.044,25989.44,25989.44,26041.42,25937.46,1303000,18.50,33864239615.33,YAHOO_FINANCE
NIFTY,1763150962044,2025-11-15T01:39:22.044,25991.22,25991.22,26043.21,25939.24,1304000,18.50,33892555871.87,YAHOO_FINANCE
NIFTY,1763150902044,2025-11-15T01:38:22.044,25993.00,25993.00,26044.99,25941.01,1305000,18.50,33920863792.54,YAHOO_FINANCE
NIFTY,1763150842044,2025-11-15T01:37:22.044,25994.77,25994.77,26046.75,25942.78,1306000,18.50,33949163118.13,YAHOO_FINANCE
NIFTY,1763150782044,2025-11-15T01:36:22.044,25996.52,25996.52,26048.51,25944.53,1307000,18.50,33977453589.93,YAHOO_FINANCE
NIFTY,1763150722044,2025-11-15T01:35:22.044,25998.27,25998.27,26050.26,25946.27,1308000,18.50,34005734949.76,YAHOO_FINANCE
NIFTY,1763150662044,2025-11-15T01:34:22.044,26000.01,26000.01,26052.01,25948.01,1309000,18.50,34034006940.01,YAHOO_FINANCE
NIFTY,1763150602044,2025-11-15T01:33:22.044,26001.73,26001.73,26053.74,25949.73,1310000,18.50,34062269303.67,YAHOO_FINANCE
NIFTY,1763150542044,2025-11-15T01:32:22.044,26003.45,26003.45,26055.46,25951.44,1311000,18.50,34090521784.31,YAHOO_FINANCE
NIFTY,1763150482044,2025-11-15T01:31:22.044,26005.16,26005.16,26057.17,25953.15,1312000,18.50,34118764126.17,YAHOO_FINANCE
NIFTY,1763150422044,2025-11-15T01:30:22.044,26006.85,26006.85,26058.87,25954.84,1313000,18.50,34146996074.17,YAHOO_FINANCE
NIFTY,1763150362044,2025-11-15T01:29:22.044,26008.54,26008.54,26060.55,25956.52,1314000,18.50,34175217373.91,YAHOO_FINANCE
NIFTY,1763150302044,2025-11-15T01:28:22.044,26010.21,26010.21,26062.23,25958.19,1315000,18.50,34203427771.73,YAHOO_FINANCE
NIFTY,1763150242044,2025-11-15T01:27:22.044,26011.87,26011.87,26063.90,25959.85,1316000,18.50,34231627014.70,YAHOO_FINANCE
NIFTY,1763150182044,2025-11-15T01:26:22.044,26013.53,26013.53,26065.55,25961.50,1317000,18.50,34259814850.70,YAHOO_FINANCE
NIFTY,1763150122044,2025-11-15T01:25:22.044,26015.17,26015.17,26067.20,25963.14,1318000,18.50,34287991028.41,YAHOO_FINANCE
NIFTY,1763150062044,2025-11-15T01:24:22.044,26016.80,26016.80,26068.83,25964.76,1319000,18.50,34316155297.35,YAHOO_FINANCE
NIFTY,1763150002044,2025-11-15T01:23:22.044,26018.41,26018.41,26070.45,25966.38,1320000,18.50,34344307407.88,YAHOO_FINANCE
NIFTY,1763149942044,2025-11-15T01:22:22.044,26020.02,26020.02,26072.06,25967.98,1321000,18.50,34372447111.29,YAHOO_FINANCE
NIFTY,1763149882044,2025-11-15T01:21:22.044,26021.61,26021.61,26073.66,25969.57,1322000,18.50,34400574159.76,YAHOO_FINANCE
NIFTY,1763149822044,2025-11-15T01:20:22.044,26023.20,26023.20,26075.24,25971.15,1323000,18.50,34428688306.42,YAHOO_FINANCE
NIFTY,1763149762044,2025-11-15T01:19:22.044,26024.77,26024.77,26076.81,25972.72,1324000,18.50,34456789305.38,YAHOO_FINANCE
NIFTY,1763149702044,2025-11-15T01:18:22.044,26026.32,26026.32,26078.37,25974.27,1325000,18.50,34484876911.75,YAHOO_FINANCE
NIFTY,1763149642044,2025-11-15T01:17:22.044,26027.87,26027.87,26079.92,25975.81,1326000,18.50,34512950881.65,YAHOO_FINANCE
NIFTY,1763149582044,2025-11-15T01:16:22.044,26029.40,26029.40,26081.46,25977.34,1327000,18.50,34541010972.28,YAHOO_FINANCE
NIFTY,1763149522044,2025-11-15T01:15:22.044,26030.92,26030.92,26082.98,25978.85,1328000,18.50,34569056941.90,YAHOO_FINANCE
NIFTY,1763149462044,2025-11-15T01:14:22.044,26032.42,26032.42,26084.49,25980.36,1329000,18.50,34597088549.89,YAHOO_FINANCE
NIFTY,1763149402044,2025-11-15T01:13:22.044,26033.91,26033.91,26085.98,25981.85,1330000,18.50,34625105556.74,YAHOO_FINANCE
NIFTY,1763149342044,2025-11-15T01:12:22.044,26035.39,26035.39,26087.46,25983.32,1331000,18.50,34653107724.14,YAHOO_FINANCE
NIFTY,1763149282044,2025-11-15T01:11:22.044,26036.86,26036.86,26088.93,25984.78,1332000,18.50,34681094814.93,YAHOO_FINANCE
NIFTY,1763149222044,2025-11-15T01:10:22.044,26038.31,26038.31,26090.39,25986.23,1333000,18.50,34709066593.19,YAHOO_FINANCE
NIFTY,1763149162044,2025-11-15T01:09:22.044,26039.75,26039.75,26091.83,25987.67,1334000,18.50,34737022824.21,YAHOO_FINANCE
NIFTY,1763149102044,2025-11-15T01:08:22.044,26041.17,26041.17,26093.25,25989.09,1335000,18.50,34764963274.58,YAHOO_FINANCE
NIFTY,1763149042044,2025-11-15T01:07:22.044,26042.58,26042.58,26094.67,25990.50,1336000,18.50,34792887712.16,YAHOO_FINANCE
NIFTY,1763148982044,2025-11-15T01:06:22.044,26043.98,26043.98,26096.06,25991.89,1337000,18.50,34820795906.12,YAHOO_FINANCE
NIFTY,1763148922044,2025-11-15T01:05:22.044,26045.36,26045.36,26097.45,25993.27,1338000,18.50,34848687627.00,YAHOO_FINANCE
NIFTY,1763148862044,2025-11-15T01:04:22.044,26046.72,26046.72,26098.82,25994.63,1339000,18.50,34876562646.70,YAHOO_FINANCE
NIFTY,1763148802044,2025-11-15T01:03:22.044,26048.08,26048.08,26100.17,25995.98,1340000,18.50,34904420738.51,YAHOO_FINANCE
NIFTY,1763148742044,2025-11-15T01:02:22.044,26049.41,26049.41,26101.51,25997.31,1341000,18.50,34932261677.13,YAHOO_FINANCE
NIFTY,1763148682044,2025-11-15T01:01:22.044,26050.73,26050.73,26102.84,25998.63,1342000,18.50,34960085238.73,YAHOO_FINANCE
NIFTY,1763148622044,2025-11-15T01:00:22.044,26052.04,26052.04,26104.15,25999.94,1343000,18.50,34987891200.94,YAHOO_FINANCE
NIFTY,1763148562044,2025-11-15T00:59:22.044,26053.33,26053.33,26105.44,26001.23,1344000,18.50,35015679342.89,YAHOO_FINANCE
NIFTY,1763148502044,2025-11-15T00:58:22.044,26054.61,26054.61,26106.72,26002.50,1345000,18.50,35043449445.23,YAHOO_FINANCE
NIFTY,1763148442044,2025-11-15T00:57:22.044,26055.87,26055.87,26107.98,26003.76,1346000,18.50,35071201290.15,YAHOO_FINANCE
NIFTY,1763148382044,2025-11-15T00:56:22.044,26057.12,26057.12,26109.23,26005.00,1347000,18.50,35098934661.42,YAHOO_FINANCE
NIFTY,1763148322044,2025-11-15T00:55:22.044,26058.35,26058.35,26110.46,26006.23,1348000,18.50,35126649344.42,YAHOO_FINANCE
NIFTY,1763148262044,2025-11-15T00:54:22.044,26059.56,26059.56,26111.68,26007.44,1349000,18.50,35154345126.12,YAHOO_FINANCE
NIFTY,1763148202044,2025-11-15T00:53:22.044,26060.76,26060.76,26112.88,26008.64,1350000,18.50,35182021795.17,YAHOO_FINANCE
NIFTY,1763148142044,2025-11-15T00:52:22.044,26061.94,26061.94,26114.06,26009.81,1351000,18.50,35209679141.86,YAHOO_FINANCE
NIFTY,1763148082044,2025-11-15T00:51:22.044,26063.10,26063.10,26115.23,26010.98,1352000,18.50,35237316958.19,YAHOO_FINANCE
NIFTY,1763148022044,2025-11-15T00:50:22.044,26064.25,26064.25,26116.38,26012.13,1353000,18.50,35264935037.88,YAHOO_FINANCE
NIFTY,1763147962044,2025-11-15T00:49:22.044,26065.39,26065.39,26117.52,26013.26,1354000,18.50,35292533176.38,YAHOO_FINANCE
NIFTY,1763147902044,2025-11-15T00:48:22.044,26066.50,26066.50,26118.64,26014.37,1355000,18.50,35320111170.93,YAHOO_FINANCE
NIFTY,1763147842044,2025-11-15T00:47:22.044,26067.60,26067.60,26119.74,26015.47,1356000,18.50,35347668820.52,YAHOO_FINANCE
NIFTY,1763147782044,2025-11-15T00:46:22.044,26068.69,26068.69,26120.82,26016.55,1357000,18.50,35375205926.00,YAHOO_FINANCE
NIFTY,1763147722044,2025-11-15T00:45:22.044,26069.75,26069.75,26121.89,26017.61,1358000,18.50,35402722290.02,YAHOO_FINANCE
NIFTY,1763147662044,2025-11-15T00:44:22.044,26070.80,26070.80,26122.94,26018.66,1359000,18.50,35430217717.09,YAHOO_FINANCE
NIFTY,1763147602044,2025-11-15T00:43:22.044,26071.83,26071.83,26123.98,26019.69,1360000,18.50,35457692013.64,YAHOO_FINANCE
NIFTY,1763147542044,2025-11-15T00:42:22.044,26072.85,26072.85,26124.99,26020.70,1361000,18.50,35485144987.96,YAHOO_FINANCE
NIFTY,1763147482044,2025-11-15T00:41:22.044,26073.84,26073.84,26125.99,26021.70,1362000,18.50,35512576450.30,YAHOO_FINANCE
NIFTY,1763147422044,2025-11-15T00:40:22.044,26074.82,26074.82,26126.97,26022.68,1363000,18.50,35539986212.83,YAHOO_FINANCE
NIFTY,1763147362044,2025-11-15T00:39:22.044,26075.79,26075.79,26127.94,26023.64,1364000,18.50,35567374089.71,YAHOO_FINANCE
NIFTY,1763147302044,2025-11-15T00:38:22.044,26076.73,26076.73,26128.89,26024.58,1365000,18.50,35594739897.11,YAHOO_FINANCE
NIFTY,1763147242044,2025-11-15T00:37:22.044,26077.66,26077.66,26129.82,26025.50,1366000,18.50,35622083453.18,YAHOO_FINANCE
NIFTY,1763147182044,2025-11-15T00:36:22.044,26078.57,26078.57,26130.73,26026.41,1367000,18.50,35649404578.14,YAHOO_FINANCE
NIFTY,1763147122044,2025-11-15T00:35:22.044,26079.46,26079.46,26131.62,26027.30,1368000,18.50,35676703094.24,YAHOO_FINANCE
NIFTY,1763147062044,2025-11-15T00:34:22.044,26080.34,26080.34,26132.50,26028.17,1369000,18.50,35703978825.84,YAHOO_FINANCE
NIFTY,1763147002044,2025-11-15T00:33:22.044,26081.19,26081.19,26133.35,26029.03,1370000,18.50,35731231599.39,YAHOO_FINANCE
NIFTY,1763146942044,2025-11-15T00:32:22.044,26082.03,26082.03,26134.19,26029.86,1371000,18.50,35758461243.46,YAHOO_FINANCE
NIFTY,1763146882044,2025-11-15T00:31:22.044,26082.85,26082.85,26135.01,26030.68,1372000,18.50,35785667588.75,YAHOO_FINANCE
NIFTY,1763146822044,2025-11-15T00:30:22.044,26083.65,26083.65,26135.82,26031.48,1373000,18.50,35812850468.16,YAHOO_FINANCE
NIFTY,1763146762044,2025-11-15T00:29:22.044,26084.43,26084.43,26136.60,26032.26,1374000,18.50,35840009716.75,YAHOO_FINANCE
NIFTY,1763146702044,2025-11-15T00:28:22.044,26085.20,26085.20,26137.37,26033.03,1375000,18.50,35867145171.77,YAHOO_FINANCE
NIFTY,1763146642044,2025-11-15T00:27:22.044,26085.94,26085.94,26138.11,26033.77,1376000,18.50,35894256672.73,YAHOO_FINANCE
NIFTY,1763146582044,2025-11-15T00:26:22.044,26086.67,26086.67,26138.84,26034.50,1377000,18.50,35921344061.37,YAHOO_FINANCE
NIFTY,1763146522044,2025-11-15T00:25:22.044,26087.38,26087.38,26139.55,26035.20,1378000,18.50,35948407181.68,YAHOO_FINANCE
NIFTY,1763146462044,2025-11-15T00:24:22.044,26088.07,26088.07,26140.24,26035.89,1379000,18.50,35975445879.95,YAHOO_FINANCE
NIFTY,1763146402044,2025-11-15T00:23:22.044,26088.74,26088.74,26140.92,26036.56,1380000,18.50,36002460004.77,YAHOO_FINANCE
NIFTY,1763146342044,2025-11-15T00:22:22.044,26089.39,26089.39,26141.57,26037.21,1381000,18.50,36029449407.04,YAHOO_FINANCE
NIFTY,1763146282044,2025-11-15T00:21:22.044,26090.02,26090.02,26142.20,26037.84,1382000,18.50,36056413940.01,YAHOO_FINANCE
NIFTY,1763146222044,2025-11-15T00:20:22.044,26090.64,26090.64,26142.82,26038.46,1383000,18.50,36083353459.29,YAHOO_FINANCE
NIFTY,1763146162044,2025-11-15T00:19:22.044,26091.23,26091.23,26143.42,26039.05,1384000,18.50,36110267822.86,YAHOO_FINANCE
NIFTY,1763146102044,2025-11-15T00:18:22.044,26091.81,26091.81,26143.99,26039.63,1385000,18.50,36137156891.10,YAHOO_FINANCE
NIFTY,1763146042044,2025-11-15T00:17:22.044,26092.37,26092.37,26144.55,26040.18,1386000,18.50,36164020526.80,YAHOO_FINANCE
NIFTY,1763145982044,2025-11-15T00:16:22.044,26092.90,26092.90,26145.09,26040.72,1387000,18.50,36190858595.18,YAHOO_FINANCE
NIFTY,1763145922044,2025-11-15T00:15:22.044,26093.42,26093.42,26145.61,26041.24,1388000,18.50,36217670963.90,YAHOO_FINANCE
NIFTY,1763145862044,2025-11-15T00:14:22.044,26093.92,26093.92,26146.11,26041.73,1389000,18.50,36244457503.10,YAHOO_FINANCE
NIFTY,1763145802044,2025-11-15T00:13:22.044,26094.40,26094.40,26146.59,26042.21,1390000,18.50,36271218085.39,YAHOO_FINANCE
NIFTY,1763145742044,2025-11-15T00:12:22.044,26094.86,26094.86,26147.05,26042.67,1391000,18.50,36297952585.88,YAHOO_FINANCE
NIFTY,1763145682044,2025-11-15T00:11:22.044,26095.30,26095.30,26147.49,26043.11,1392000,18.50,36324660882.19,YAHOO_FINANCE
NIFTY,1763145622044,2025-11-15T00:10:22.044,26095.72,26095.72,26147.91,26043.53,1393000,18.50,36351342854.49,YAHOO_FINANCE
NIFTY,1763145562044,2025-11-15T00:09:22.044,26096.13,26096.13,26148.32,26043.93,1394000,18.50,36377998385.46,YAHOO_FINANCE
NIFTY,1763145502044,2025-11-15T00:08:22.044,26096.51,26096.51,26148.70,26044.31,1395000,18.50,36404627360.38,YAHOO_FINANCE
NIFTY,1763145442044,2025-11-15T00:07:22.044,26096.87,26096.87,26149.06,26044.68,1396000,18.50,36431229667.09,YAHOO_FINANCE
NIFTY,1763145382044,2025-11-15T00:06:22.044,26097.21,26097.21,26149.41,26045.02,1397000,18.50,36457805196.01,YAHOO_FINANCE
NIFTY,1763145322044,2025-11-15T00:05:22.044,26097.53,26097.53,26149.73,26045.34,1398000,18.50,36484353840.19,YAHOO_FINANCE
NIFTY,1763145262044,2025-11-15T00:04:22.044,26097.84,26097.84,26150.03,26045.64,1399000,18.50,36510875495.28,YAHOO_FINANCE
NIFTY,1763145202044,2025-11-15T00:03:22.044,26098.12,26098.12,26150.32,26045.93,1400000,18.50,36537370059.59,YAHOO_FINANCE
NIFTY,1763145142044,2025-11-15T00:02:22.044,26098.39,26098.39,26150.58,26046.19,1401000,18.50,36563837434.07,YAHOO_FINANCE
NIFTY,1763145082044,2025-11-15T00:01:22.044,26098.63,26098.63,26150.83,26046.43,1402000,18.50,36590277522.33,YAHOO_FINANCE
NIFTY,1763145022044,2025-11-15T00:00:22.044,26098.85,26098.85,26151.05,26046.65,1403000,18.50,36616690230.65,YAHOO_FINANCE
NIFTY,1763144962044,2025-11-14T23:59:22.044,26099.06,26099.06,26151.25,26046.86,1404000,18.50,36643075468.02,YAHOO_FINANCE
NIFTY,1763144902044,2025-11-14T23:58:22.044,26099.24,26099.24,26151.44,26047.04,1405000,18.50,36669433146.13,YAHOO_FINANCE
NIFTY,1763144842044,2025-11-14T23:57:22.044,26099.40,26099.40,26151.60,26047.21,1406000,18.50,36695763179.38,YAHOO_FINANCE
NIFTY,1763144782044,2025-11-14T23:56:22.044,26099.55,26099.55,26151.75,26047.35,1407000,18.50,36722065484.90,YAHOO_FINANCE
NIFTY,1763144722044,2025-11-14T23:55:22.044,26099.67,26099.67,26151.87,26047.47,1408000,18.50,36748339982.57,YAHOO_FINANCE
NIFTY,1763144662044,2025-11-14T23:54:22.044,26099.78,26099.78,26151.98,26047.58,1409000,18.50,36774586595.01,YAHOO_FINANCE
NIFTY,1763144602044,2025-11-14T23:53:22.044,26099.86,26099.86,26152.06,26047.66,1410000,18.50,36800805247.63,YAHOO_FINANCE
NIFTY,1763144542044,2025-11-14T23:52:22.044,26099.93,26099.93,26152.13,26047.73,1411000,18.50,36826995868.58,YAHOO_FINANCE
NIFTY,1763144482044,2025-11-14T23:51:22.044,26099.97,26099.97,26152.17,26047.77,1412000,18.50,36853158388.84,YAHOO_FINANCE
NIFTY,1763144422044,2025-11-14T23:50:22.044,26099.99,26099.99,26152.19,26047.79,1413000,18.50,36879292742.15,YAHOO_FINANCE
NIFTY,1763144362044,2025-11-14T23:49:22.044,26100.00,26100.00,26152.20,26047.80,1414000,18.50,36905398865.09,YAHOO_FINANCE
NIFTY,1763144302044,2025-11-14T23:48:22.044,26099.98,26099.98,26152.18,26047.78,1415000,18.50,36931476697.05,YAHOO_FINANCE
NIFTY,1763144242044,2025-11-14T23:47:22.044,26099.95,26099.95,26152.15,26047.75,1416000,18.50,36957526180.25,YAHOO_FINANCE
NIFTY,1763144182044,2025-11-14T23:46:22.044,26099.89,26099.89,26152.09,26047.69,1417000,18.50,36983547259.74,YAHOO_FINANCE
NIFTY,1763144122044,2025-11-14T23:45:22.044,26099.82,26099.82,26152.02,26047.62,1418000,18.50,37009539883.43,YAHOO_FINANCE
NIFTY,1763144062044,2025-11-14T23:44:22.044,26099.72,26099.72,26151.92,26047.52,1419000,18.50,37035504002.10,YAHOO_FINANCE
NIFTY,1763144002044,2025-11-14T23:43:22.044,26099.61,26099.61,26151.80,26047.41,1420000,18.50,37061439569.37,YAHOO_FINANCE
NIFTY,1763143942044,2025-11-14T23:42:22.044,26099.47,26099.47,26151.67,26047.27,1421000,18.50,37087346541.76,YAHOO_FINANCE
NIFTY,1763143882044,2025-11-14T23:41:22.044,26099.31,26099.31,26151.51,26047.12,1422000,18.50,37113224878.66,YAHOO_FINANCE
NIFTY,1763143822044,2025-11-14T23:40:22.044,26099.14,26099.14,26151.34,26046.94,1423000,18.50,37139074542.36,YAHOO_FINANCE
NIFTY,1763143762044,2025-11-14T23:39:22.044,26098.94,26098.94,26151.14,26046.75,1424000,18.50,37164895498.05,YAHOO_FINANCE
NIFTY,1763143702044,2025-11-14T23:38:22.044,26098.73,26098.73,26150.93,26046.53,1425000,18.50,37190687713.82,YAHOO_FINANCE
NIFTY,1763143642044,2025-11-14T23:37:22.044,26098.49,26098.49,26150.69,26046.30,1426000,18.50,37216451160.69,YAHOO_FINANCE
NIFTY,1763143582044,2025-11-14T23:36:22.044,26098.24,26098.24,26150.43,26046.04,1427000,18.50,37242185812.60,YAHOO_FINANCE
NIFTY,1763143522044,2025-11-14T23:35:22.044,26097.96,26097.96,26150.16,26045.77,1428000,18.50,37267891646.39,YAHOO_FINANCE
NIFTY,1763143462044,2025-11-14T23:34:22.044,26097.67,26097.67,26149.86,26045.47,1429000,18.50,37293568641.87,YAHOO_FINANCE
NIFTY,1763143402044,2025-11-14T23:33:22.044,26097.35,26097.35,26149.55,26045.16,1430000,18.50,37319216781.78,YAHOO_FINANCE
NIFTY,1763143342044,2025-11-14T23:32:22.044,26097.02,26097.02,26149.21,26044.83,1431000,18.50,37344836051.80,YAHOO_FINANCE
NIFTY,1763143282044,2025-11-14T23:31:22.044,26096.67,26096.67,26148.86,26044.47,1432000,18.50,37370426440.57,YAHOO_FINANCE
NIFTY,1763143222044,2025-11-14T23:30:22.044,26096.29,26096.29,26148.49,26044.10,1433000,18.50,37395987939.67,YAHOO_FINANCE
NIFTY,1763143162044,2025-11-14T23:29:22.044,26095.90,26095.90,26148.09,26043.71,1434000,18.50,37421520543.67,YAHOO_FINANCE
