Date,Time,Price,Change,ChangePercent,Volume,High,Low,Open,Source
2025-10-30,12:51:50,84558.06,14.50,0.0171,0,84563.06,84553.06,84553.55,Yahoo-Interpolated
2025-10-30,12:51:55,84559.51,15.95,0.0189,0,84564.51,84554.51,84558.04,Yahoo-Interpolated
2025-10-30,12:52:00,84560.96,0.00,0.0000,0,84565.96,84555.96,84560.48,Yahoo-Interpolated
2025-10-30,12:52:05,84561.23,0.26,0.0003,0,84566.23,84556.23,84562.42,Yahoo-Interpolated
2025-10-30,12:52:10,84561.49,0.53,0.0006,0,84566.49,84556.49,84562.25,Yahoo-Interpolated
2025-10-30,12:52:15,84561.75,0.79,0.0009,0,84566.75,84556.75,84563.51,Yahoo-Interpolated
2025-10-30,12:52:20,84562.02,1.06,0.0013,0,84567.02,84557.02,84559.97,Yahoo-Interpolated
2025-10-30,12:52:25,84562.28,1.32,0.0016,0,84567.28,84557.28,84564.37,Yahoo-Interpolated
2025-10-30,12:52:30,84562.55,1.59,0.0019,0,84567.55,84557.55,84558.68,Yahoo-Interpolated
2025-10-30,12:52:35,84562.81,1.85,0.0022,0,84567.81,84557.81,84560.61,Yahoo-Interpolated
2025-10-30,12:52:40,84563.08,2.11,0.0025,0,84568.08,84558.08,84567.00,Yahoo-Interpolated
2025-10-30,12:52:45,84563.34,2.38,0.0028,0,84568.34,84558.34,84560.89,Yahoo-Interpolated
2025-10-30,12:52:50,84563.60,2.64,0.0031,0,84568.60,84558.60,84563.55,Yahoo-Interpolated
2025-10-30,12:52:55,84563.87,2.91,0.0034,0,84568.87,84558.87,84567.16,Yahoo-Interpolated
2025-10-30,12:53:00,84564.13,0.00,0.0000,0,84569.13,84559.13,84568.30,Yahoo-Interpolated
2025-10-30,12:53:05,84560.88,-3.25,-0.0038,0,84565.88,84555.88,84556.88,Yahoo-Interpolated
2025-10-30,12:53:10,84557.64,-6.50,-0.0077,0,84562.64,84552.64,84558.58,Yahoo-Interpolated
2025-10-30,12:53:15,84554.39,-9.74,-0.0115,0,84559.39,84549.39,84556.90,Yahoo-Interpolated
2025-10-30,12:53:20,84551.14,-12.99,-0.0154,0,84556.14,84546.14,84550.16,Yahoo-Interpolated
2025-10-30,12:53:25,84547.89,-16.24,-0.0192,0,84552.89,84542.89,84552.41,Yahoo-Interpolated
2025-10-30,12:53:30,84544.64,-19.49,-0.0230,0,84549.64,84539.64,84543.72,Yahoo-Interpolated
2025-10-30,12:53:35,84541.40,-22.74,-0.0269,0,84546.40,84536.40,84546.04,Yahoo-Interpolated
2025-10-30,12:53:40,84538.15,-25.98,-0.0307,0,84543.15,84533.15,84540.25,Yahoo-Interpolated
2025-10-30,12:53:45,84534.90,-29.23,-0.0346,0,84539.90,84529.90,84538.42,Yahoo-Interpolated
2025-10-30,12:53:50,84531.65,-32.48,-0.0384,0,84536.65,84526.65,84529.65,Yahoo-Interpolated
2025-10-30,12:53:55,84528.40,-35.73,-0.0423,0,84533.40,84523.40,84526.59,Yahoo-Interpolated
2025-10-30,12:54:00,84525.16,0.00,0.0000,0,84530.16,84520.16,84520.92,Yahoo-Interpolated
2025-10-30,12:54:05,84526.02,0.87,0.0010,0,84531.02,84521.02,84523.41,Yahoo-Interpolated
2025-10-30,12:54:10,84526.89,1.74,0.0021,0,84531.89,84521.89,84523.76,Yahoo-Interpolated
2025-10-30,12:54:15,84527.76,2.61,0.0031,0,84532.76,84522.76,84531.59,Yahoo-Interpolated
2025-10-30,12:54:20,84528.63,3.47,0.0041,0,84533.63,84523.63,84523.76,Yahoo-Interpolated
2025-10-30,12:54:25,84529.50,4.34,0.0051,0,84534.50,84524.50,84533.45,Yahoo-Interpolated
2025-10-30,12:54:30,84530.37,5.21,0.0062,0,84535.37,84525.37,84530.70,Yahoo-Interpolated
2025-10-30,12:54:35,84531.24,6.08,0.0072,0,84536.24,84526.24,84532.18,Yahoo-Interpolated
2025-10-30,12:54:40,84532.10,6.95,0.0082,0,84537.10,84527.10,84534.25,Yahoo-Interpolated
2025-10-30,12:54:45,84532.97,7.82,0.0092,0,84537.97,84527.97,84529.90,Yahoo-Interpolated
2025-10-30,12:54:50,84533.84,8.68,0.0103,0,84538.84,84528.84,84536.93,Yahoo-Interpolated
2025-10-30,12:54:55,84534.71,9.55,0.0113,0,84539.71,84529.71,84539.40,Yahoo-Interpolated
2025-10-30,12:55:00,84535.58,0.00,0.0000,0,84540.58,84530.58,84536.14,Yahoo-Interpolated
2025-10-30,12:55:05,84534.66,-0.91,-0.0011,0,84539.66,84529.66,84535.78,Yahoo-Interpolated
2025-10-30,12:55:10,84533.75,-1.83,-0.0022,0,84538.75,84528.75,84533.78,Yahoo-Interpolated
2025-10-30,12:55:15,84532.84,-2.74,-0.0032,0,84537.84,84527.84,84534.90,Yahoo-Interpolated
2025-10-30,12:55:20,84531.92,-3.65,-0.0043,0,84536.92,84526.92,84536.15,Yahoo-Interpolated
2025-10-30,12:55:25,84531.01,-4.57,-0.0054,0,84536.01,84526.01,84530.79,Yahoo-Interpolated
2025-10-30,12:55:30,84530.10,-5.48,-0.0065,0,84535.10,84525.10,84533.83,Yahoo-Interpolated
2025-10-30,12:55:35,84529.18,-6.39,-0.0076,0,84534.18,84524.18,84525.01,Yahoo-Interpolated
2025-10-30,12:55:40,84528.27,-7.31,-0.0086,0,84533.27,84523.27,84532.41,Yahoo-Interpolated
2025-10-30,12:55:45,84527.36,-8.22,-0.0097,0,84532.36,84522.36,84524.27,Yahoo-Interpolated
2025-10-30,12:55:50,84526.44,-9.13,-0.0108,0,84531.44,84521.44,84525.08,Yahoo-Interpolated
2025-10-30,12:55:55,84525.53,-10.05,-0.0119,0,84530.53,84520.53,84529.85,Yahoo-Interpolated
2025-10-30,12:56:00,84524.62,0.00,0.0000,0,84529.62,84519.62,84528.62,Yahoo-Interpolated
2025-10-30,12:56:05,84524.77,0.16,0.0002,0,84529.77,84519.77,84520.20,Yahoo-Interpolated
2025-10-30,12:56:10,84524.93,0.32,0.0004,0,84529.93,84519.93,84520.03,Yahoo-Interpolated
2025-10-30,12:56:15,84525.09,0.47,0.0006,0,84530.09,84520.09,84529.08,Yahoo-Interpolated
2025-10-30,12:56:20,84525.25,0.63,0.0007,0,84530.25,84520.25,84525.53,Yahoo-Interpolated
2025-10-30,12:56:25,84525.40,0.79,0.0009,0,84530.40,84520.40,84528.71,Yahoo-Interpolated
2025-10-30,12:56:30,84525.56,0.95,0.0011,0,84530.56,84520.56,84522.93,Yahoo-Interpolated
2025-10-30,12:56:35,84525.72,1.10,0.0013,0,84530.72,84520.72,84524.44,Yahoo-Interpolated
2025-10-30,12:56:40,84525.88,1.26,0.0015,0,84530.88,84520.88,84526.14,Yahoo-Interpolated
2025-10-30,12:56:45,84526.04,1.42,0.0017,0,84531.04,84521.04,84522.39,Yahoo-Interpolated
2025-10-30,12:56:50,84526.19,1.58,0.0019,0,84531.19,84521.19,84522.67,Yahoo-Interpolated
2025-10-30,12:56:55,84526.35,1.73,0.0021,0,84531.35,84521.35,84523.25,Yahoo-Interpolated
2025-10-30,12:57:00,84526.51,0.00,0.0000,0,84531.51,84521.51,84527.37,Yahoo-Interpolated
2025-10-30,12:57:05,84527.09,0.58,0.0007,0,84532.09,84522.09,84522.57,Yahoo-Interpolated
2025-10-30,12:57:10,84527.67,1.17,0.0014,0,84532.67,84522.67,84530.50,Yahoo-Interpolated
2025-10-30,12:57:15,84528.26,1.75,0.0021,0,84533.26,84523.26,84530.96,Yahoo-Interpolated
2025-10-30,12:57:20,84528.84,2.33,0.0028,0,84533.84,84523.84,84530.46,Yahoo-Interpolated
2025-10-30,12:57:25,84529.42,2.91,0.0034,0,84534.42,84524.42,84530.13,Yahoo-Interpolated
2025-10-30,12:57:30,84530.00,3.50,0.0041,0,84535.00,84525.00,84533.55,Yahoo-Interpolated
2025-10-30,12:57:35,84530.59,4.08,0.0048,0,84535.59,84525.59,84533.39,Yahoo-Interpolated
2025-10-30,12:57:40,84531.17,4.66,0.0055,0,84536.17,84526.17,84528.95,Yahoo-Interpolated
2025-10-30,12:57:45,84531.75,5.24,0.0062,0,84536.75,84526.75,84533.76,Yahoo-Interpolated
2025-10-30,12:57:50,84532.33,5.83,0.0069,0,84537.33,84527.33,84528.91,Yahoo-Interpolated
2025-10-30,12:57:55,84532.92,6.41,0.0076,0,84537.92,84527.92,84536.49,Yahoo-Interpolated
2025-10-30,12:58:00,84533.50,0.00,0.0000,0,84538.50,84528.50,84536.51,Yahoo-Interpolated
2025-10-30,12:58:05,84531.34,-2.16,-0.0026,0,84536.34,84526.34,84530.61,Yahoo-Interpolated
2025-10-30,12:58:10,84529.18,-4.32,-0.0051,0,84534.18,84524.18,84525.95,Yahoo-Interpolated
2025-10-30,12:58:15,84527.02,-6.48,-0.0077,0,84532.02,84522.02,84523.74,Yahoo-Interpolated
2025-10-30,12:58:20,84524.85,-8.65,-0.0102,0,84529.85,84519.85,84521.78,Yahoo-Interpolated
2025-10-30,12:58:25,84522.69,-10.81,-0.0128,0,84527.69,84517.69,84522.33,Yahoo-Interpolated
2025-10-30,12:58:30,84520.53,-12.97,-0.0153,0,84525.53,84515.53,84519.87,Yahoo-Interpolated
2025-10-30,12:58:35,84518.37,-15.13,-0.0179,0,84523.37,84513.37,84521.49,Yahoo-Interpolated
2025-10-30,12:58:40,84516.21,-17.29,-0.0205,0,84521.21,84511.21,84515.82,Yahoo-Interpolated
2025-10-30,12:58:45,84514.05,-19.45,-0.0230,0,84519.05,84509.05,84514.92,Yahoo-Interpolated
2025-10-30,12:58:50,84511.89,-21.61,-0.0256,0,84516.89,84506.89,84514.22,Yahoo-Interpolated
2025-10-30,12:58:55,84509.72,-23.78,-0.0281,0,84514.72,84504.72,84505.41,Yahoo-Interpolated
2025-10-30,12:59:00,84507.56,0.00,0.0000,0,84512.56,84502.56,84511.24,Yahoo-Interpolated
2025-10-30,12:59:05,84507.22,-0.34,-0.0004,0,84512.22,84502.22,84510.76,Yahoo-Interpolated
2025-10-30,12:59:10,84506.89,-0.68,-0.0008,0,84511.89,84501.89,84510.21,Yahoo-Interpolated
2025-10-30,12:59:15,84506.55,-1.02,-0.0012,0,84511.55,84501.55,84508.74,Yahoo-Interpolated
2025-10-30,12:59:20,84506.21,-1.35,-0.0016,0,84511.21,84501.21,84510.97,Yahoo-Interpolated
2025-10-30,12:59:25,84505.87,-1.69,-0.0020,0,84510.87,84500.87,84509.02,Yahoo-Interpolated
2025-10-30,12:59:30,84505.53,-2.03,-0.0024,0,84510.53,84500.53,84510.20,Yahoo-Interpolated
2025-10-30,12:59:35,84505.19,-2.37,-0.0028,0,84510.19,84500.19,84503.12,Yahoo-Interpolated
2025-10-30,12:59:40,84504.85,-2.71,-0.0032,0,84509.85,84499.85,84507.77,Yahoo-Interpolated
2025-10-30,12:59:45,84504.52,-3.05,-0.0036,0,84509.52,84499.52,84500.40,Yahoo-Interpolated
2025-10-30,12:59:50,84504.18,-3.39,-0.0040,0,84509.18,84499.18,84502.38,Yahoo-Interpolated
2025-10-30,12:59:55,84503.84,-3.72,-0.0044,0,84508.84,84498.84,84500.23,Yahoo-Interpolated
2025-10-30,13:00:00,84503.50,0.00,0.0000,0,84508.50,84498.50,84504.16,Yahoo-Interpolated
2025-10-30,13:00:05,84503.45,-0.05,-0.0001,0,84508.45,84498.45,84501.27,Yahoo-Interpolated
2025-10-30,13:00:10,84503.40,-0.10,-0.0001,0,84508.40,84498.40,84506.46,Yahoo-Interpolated
2025-10-30,13:00:15,84503.36,-0.14,-0.0002,0,84508.36,84498.36,84506.75,Yahoo-Interpolated
2025-10-30,13:00:20,84503.31,-0.19,-0.0002,0,84508.31,84498.31,84501.60,Yahoo-Interpolated
2025-10-30,13:00:25,84503.26,-0.24,-0.0003,0,84508.26,84498.26,84501.52,Yahoo-Interpolated
2025-10-30,13:00:30,84503.21,-0.29,-0.0003,0,84508.21,84498.21,84502.55,Yahoo-Interpolated
2025-10-30,13:00:35,84503.16,-0.34,-0.0004,0,84508.16,84498.16,84499.47,Yahoo-Interpolated
2025-10-30,13:00:40,84503.11,-0.39,-0.0005,0,84508.11,84498.11,84506.45,Yahoo-Interpolated
2025-10-30,13:00:45,84503.07,-0.43,-0.0005,0,84508.07,84498.07,84505.29,Yahoo-Interpolated
2025-10-30,13:00:50,84503.02,-0.48,-0.0006,0,84508.02,84498.02,84499.72,Yahoo-Interpolated
2025-10-30,13:00:55,84502.97,-0.53,-0.0006,0,84507.97,84497.97,84498.35,Yahoo-Interpolated
2025-10-30,13:01:00,84502.92,0.00,0.0000,0,84507.92,84497.92,84501.88,Yahoo-Interpolated
2025-10-30,13:01:05,84503.22,0.30,0.0003,0,84508.22,84498.22,84499.11,Yahoo-Interpolated
2025-10-30,13:01:10,84503.51,0.59,0.0007,0,84508.51,84498.51,84502.48,Yahoo-Interpolated
2025-10-30,13:01:15,84503.81,0.89,0.0010,0,84508.81,84498.81,84502.51,Yahoo-Interpolated
2025-10-30,13:01:20,84504.10,1.18,0.0014,0,84509.10,84499.10,84500.07,Yahoo-Interpolated
2025-10-30,13:01:25,84504.40,1.48,0.0017,0,84509.40,84499.40,84505.83,Yahoo-Interpolated
2025-10-30,13:01:30,84504.70,1.77,0.0021,0,84509.70,84499.70,84499.96,Yahoo-Interpolated
2025-10-30,13:01:35,84504.99,2.07,0.0024,0,84509.99,84499.99,84500.75,Yahoo-Interpolated
2025-10-30,13:01:40,84505.29,2.36,0.0028,0,84510.29,84500.29,84508.77,Yahoo-Interpolated
2025-10-30,13:01:45,84505.58,2.66,0.0031,0,84510.58,84500.58,84509.94,Yahoo-Interpolated
2025-10-30,13:01:50,84505.88,2.96,0.0035,0,84510.88,84500.88,84509.44,Yahoo-Interpolated
2025-10-30,13:01:55,84506.17,3.25,0.0038,0,84511.17,84501.17,84503.19,Yahoo-Interpolated
2025-10-30,13:02:00,84506.47,0.00,0.0000,0,84511.47,84501.47,84503.21,Yahoo-Interpolated
2025-10-30,13:02:05,84507.01,0.54,0.0006,0,84512.01,84502.01,84504.68,Yahoo-Interpolated
2025-10-30,13:02:10,84507.55,1.08,0.0013,0,84512.55,84502.55,84512.18,Yahoo-Interpolated
2025-10-30,13:02:15,84508.09,1.62,0.0019,0,84513.09,84503.09,84506.79,Yahoo-Interpolated
2025-10-30,13:02:20,84508.63,2.16,0.0026,0,84513.63,84503.63,84512.60,Yahoo-Interpolated
2025-10-30,13:02:25,84509.17,2.70,0.0032,0,84514.17,84504.17,84510.69,Yahoo-Interpolated
2025-10-30,13:02:30,84509.71,3.24,0.0038,0,84514.71,84504.71,84513.13,Yahoo-Interpolated
2025-10-30,13:02:35,84510.25,3.78,0.0045,0,84515.25,84505.25,84512.83,Yahoo-Interpolated
2025-10-30,13:02:40,84510.79,4.32,0.0051,0,84515.79,84505.79,84511.30,Yahoo-Interpolated
2025-10-30,13:02:45,84511.33,4.86,0.0058,0,84516.33,84506.33,84507.66,Yahoo-Interpolated
2025-10-30,13:02:50,84511.87,5.40,0.0064,0,84516.87,84506.87,84511.66,Yahoo-Interpolated
2025-10-30,13:02:55,84512.41,5.94,0.0070,0,84517.41,84507.41,84512.59,Yahoo-Interpolated
2025-10-30,13:03:00,84512.95,0.00,0.0000,0,84517.95,84507.95,84508.46,Yahoo-Interpolated
2025-10-30,13:03:05,84514.72,1.77,0.0021,0,84519.72,84509.72,84515.19,Yahoo-Interpolated
2025-10-30,13:03:10,84516.49,3.54,0.0042,0,84521.49,84511.49,84519.08,Yahoo-Interpolated
2025-10-30,13:03:15,84518.26,5.31,0.0063,0,84523.26,84513.26,84518.18,Yahoo-Interpolated
2025-10-30,13:03:20,84520.03,7.08,0.0084,0,84525.03,84515.03,84515.37,Yahoo-Interpolated
2025-10-30,13:03:25,84521.80,8.84,0.0105,0,84526.80,84516.80,84521.99,Yahoo-Interpolated
2025-10-30,13:03:30,84523.57,10.61,0.0126,0,84528.57,84518.57,84523.09,Yahoo-Interpolated
2025-10-30,13:03:35,84525.34,12.38,0.0147,0,84530.34,84520.34,84528.53,Yahoo-Interpolated
2025-10-30,13:03:40,84527.10,14.15,0.0167,0,84532.10,84522.10,84525.57,Yahoo-Interpolated
2025-10-30,13:03:45,84528.87,15.92,0.0188,0,84533.87,84523.87,84530.16,Yahoo-Interpolated
2025-10-30,13:03:50,84530.64,17.69,0.0209,0,84535.64,84525.64,84530.66,Yahoo-Interpolated
2025-10-30,13:03:55,84532.41,19.46,0.0230,0,84537.41,84527.41,84534.95,Yahoo-Interpolated
2025-10-30,13:04:00,84534.18,0.00,0.0000,0,84539.18,84529.18,84532.42,Yahoo-Interpolated
2025-10-30,13:04:05,84534.48,0.30,0.0004,0,84539.48,84529.48,84530.90,Yahoo-Interpolated
2025-10-30,13:04:10,84534.77,0.59,0.0007,0,84539.77,84529.77,84534.74,Yahoo-Interpolated
2025-10-30,13:04:15,84535.07,0.89,0.0011,0,84540.07,84530.07,84536.19,Yahoo-Interpolated
2025-10-30,13:04:20,84535.37,1.19,0.0014,0,84540.37,84530.37,84539.49,Yahoo-Interpolated
2025-10-30,13:04:25,84535.66,1.48,0.0018,0,84540.66,84530.66,84537.90,Yahoo-Interpolated
2025-10-30,13:04:30,84535.96,1.78,0.0021,0,84540.96,84530.96,84531.33,Yahoo-Interpolated
2025-10-30,13:04:35,84536.26,2.08,0.0025,0,84541.26,84531.26,84533.75,Yahoo-Interpolated
2025-10-30,13:04:40,84536.55,2.38,0.0028,0,84541.55,84531.55,84532.84,Yahoo-Interpolated
2025-10-30,13:04:45,84536.85,2.67,0.0032,0,84541.85,84531.85,84539.55,Yahoo-Interpolated
2025-10-30,13:04:50,84537.15,2.97,0.0035,0,84542.15,84532.15,84533.61,Yahoo-Interpolated
2025-10-30,13:04:55,84537.45,3.27,0.0039,0,84542.45,84532.45,84541.46,Yahoo-Interpolated
2025-10-30,13:05:00,84537.74,0.00,0.0000,0,84542.74,84532.74,84533.81,Yahoo-Interpolated
2025-10-30,13:05:05,84538.71,0.97,0.0011,0,84543.71,84533.71,84542.06,Yahoo-Interpolated
2025-10-30,13:05:10,84539.69,1.94,0.0023,0,84544.69,84534.69,84534.76,Yahoo-Interpolated
2025-10-30,13:05:15,84540.66,2.92,0.0034,0,84545.66,84535.66,84540.94,Yahoo-Interpolated
2025-10-30,13:05:20,84541.63,3.89,0.0046,0,84546.63,84536.63,84543.77,Yahoo-Interpolated
2025-10-30,13:05:25,84542.60,4.86,0.0057,0,84547.60,84537.60,84544.70,Yahoo-Interpolated
2025-10-30,13:05:30,84543.57,5.83,0.0069,0,84548.57,84538.57,84539.58,Yahoo-Interpolated
2025-10-30,13:05:35,84544.55,6.80,0.0080,0,84549.55,84539.55,84539.85,Yahoo-Interpolated
2025-10-30,13:05:40,84545.52,7.78,0.0092,0,84550.52,84540.52,84548.26,Yahoo-Interpolated
2025-10-30,13:05:45,84546.49,8.75,0.0103,0,84551.49,84541.49,84544.40,Yahoo-Interpolated
2025-10-30,13:05:50,84547.46,9.72,0.0115,0,84552.46,84542.46,84544.66,Yahoo-Interpolated
2025-10-30,13:05:55,84548.43,10.69,0.0126,0,84553.43,84543.43,84551.76,Yahoo-Interpolated
2025-10-30,13:06:00,84549.41,0.00,0.0000,0,84554.41,84544.41,84544.86,Yahoo-Interpolated
2025-10-30,13:06:05,84550.04,0.64,0.0008,0,84555.04,84545.04,84548.29,Yahoo-Interpolated
2025-10-30,13:06:10,84550.68,1.27,0.0015,0,84555.68,84545.68,84555.38,Yahoo-Interpolated
2025-10-30,13:06:15,84551.31,1.91,0.0023,0,84556.31,84546.31,84550.01,Yahoo-Interpolated
2025-10-30,13:06:20,84551.95,2.54,0.0030,0,84556.95,84546.95,84550.63,Yahoo-Interpolated
2025-10-30,13:06:25,84552.58,3.18,0.0038,0,84557.58,84547.58,84552.46,Yahoo-Interpolated
2025-10-30,13:06:30,84553.22,3.81,0.0045,0,84558.22,84548.22,84548.96,Yahoo-Interpolated
2025-10-30,13:06:35,84553.85,4.45,0.0053,0,84558.85,84548.85,84558.29,Yahoo-Interpolated
2025-10-30,13:06:40,84554.49,5.08,0.0060,0,84559.49,84549.49,84558.60,Yahoo-Interpolated
2025-10-30,13:06:45,84555.13,5.72,0.0068,0,84560.13,84550.13,84550.25,Yahoo-Interpolated
2025-10-30,13:06:50,84555.76,6.35,0.0075,0,84560.76,84550.76,84553.03,Yahoo-Interpolated
2025-10-30,13:06:55,84556.40,6.99,0.0083,0,84561.40,84551.40,84554.18,Yahoo-Interpolated
2025-10-30,13:07:00,84557.03,0.00,0.0000,0,84562.03,84552.03,84561.80,Yahoo-Interpolated
2025-10-30,13:07:05,84555.18,-1.85,-0.0022,0,84560.18,84550.18,84552.95,Yahoo-Interpolated
2025-10-30,13:07:10,84553.33,-3.70,-0.0044,0,84558.33,84548.33,84551.21,Yahoo-Interpolated
2025-10-30,13:07:15,84551.48,-5.55,-0.0066,0,84556.48,84546.48,84555.14,Yahoo-Interpolated
2025-10-30,13:07:20,84549.64,-7.40,-0.0087,0,84554.64,84544.64,84551.26,Yahoo-Interpolated
2025-10-30,13:07:25,84547.79,-9.24,-0.0109,0,84552.79,84542.79,84545.99,Yahoo-Interpolated
2025-10-30,13:07:30,84545.94,-11.09,-0.0131,0,84550.94,84540.94,84544.31,Yahoo-Interpolated
2025-10-30,13:07:35,84544.09,-12.94,-0.0153,0,84549.09,84539.09,84547.13,Yahoo-Interpolated
2025-10-30,13:07:40,84542.24,-14.79,-0.0175,0,84547.24,84537.24,84542.41,Yahoo-Interpolated
2025-10-30,13:07:45,84540.39,-16.64,-0.0197,0,84545.39,84535.39,84538.26,Yahoo-Interpolated
2025-10-30,13:07:50,84538.54,-18.49,-0.0219,0,84543.54,84533.54,84538.27,Yahoo-Interpolated
2025-10-30,13:07:55,84536.69,-20.34,-0.0241,0,84541.69,84531.69,84536.59,Yahoo-Interpolated
2025-10-30,13:08:00,84534.84,0.00,0.0000,0,84539.84,84529.84,84534.69,Yahoo-Interpolated
2025-10-30,13:08:05,84534.37,-0.47,-0.0006,0,84539.37,84529.37,84530.63,Yahoo-Interpolated
2025-10-30,13:08:10,84533.90,-0.94,-0.0011,0,84538.90,84528.90,84531.46,Yahoo-Interpolated
2025-10-30,13:08:15,84533.43,-1.42,-0.0017,0,84538.43,84528.43,84537.28,Yahoo-Interpolated
2025-10-30,13:08:20,84532.96,-1.89,-0.0022,0,84537.96,84527.96,84533.97,Yahoo-Interpolated
2025-10-30,13:08:25,84532.48,-2.36,-0.0028,0,84537.48,84527.48,84535.05,Yahoo-Interpolated
2025-10-30,13:08:30,84532.01,-2.83,-0.0034,0,84537.01,84527.01,84531.23,Yahoo-Interpolated
2025-10-30,13:08:35,84531.54,-3.30,-0.0039,0,84536.54,84526.54,84532.29,Yahoo-Interpolated
2025-10-30,13:08:40,84531.07,-3.78,-0.0045,0,84536.07,84526.07,84529.26,Yahoo-Interpolated
2025-10-30,13:08:45,84530.60,-4.25,-0.0050,0,84535.60,84525.60,84526.11,Yahoo-Interpolated
2025-10-30,13:08:50,84530.12,-4.72,-0.0056,0,84535.12,84525.12,84532.79,Yahoo-Interpolated
2025-10-30,13:08:55,84529.65,-5.19,-0.0061,0,84534.65,84524.65,84524.86,Yahoo-Interpolated
2025-10-30,13:09:00,84529.18,0.00,0.0000,0,84534.18,84524.18,84532.97,Yahoo-Interpolated
2025-10-30,13:09:05,84529.91,0.73,0.0009,0,84534.91,84524.91,84531.34,Yahoo-Interpolated
2025-10-30,13:09:10,84530.64,1.46,0.0017,0,84535.64,84525.64,84527.38,Yahoo-Interpolated
2025-10-30,13:09:15,84531.38,2.20,0.0026,0,84536.38,84526.38,84533.11,Yahoo-Interpolated
2025-10-30,13:09:20,84532.11,2.93,0.0035,0,84537.11,84527.11,84535.65,Yahoo-Interpolated
2025-10-30,13:09:25,84532.84,3.66,0.0043,0,84537.84,84527.84,84533.35,Yahoo-Interpolated
2025-10-30,13:09:30,84533.57,4.39,0.0052,0,84538.57,84528.57,84532.06,Yahoo-Interpolated
2025-10-30,13:09:35,84534.30,5.12,0.0061,0,84539.30,84529.30,84535.98,Yahoo-Interpolated
2025-10-30,13:09:40,84535.03,5.85,0.0069,0,84540.03,84530.03,84538.33,Yahoo-Interpolated
2025-10-30,13:09:45,84535.77,6.59,0.0078,0,84540.77,84530.77,84531.69,Yahoo-Interpolated
2025-10-30,13:09:50,84536.50,7.32,0.0087,0,84541.50,84531.50,84533.28,Yahoo-Interpolated
2025-10-30,13:09:55,84537.23,8.05,0.0095,0,84542.23,84532.23,84540.79,Yahoo-Interpolated
2025-10-30,13:10:00,84537.96,0.00,0.0000,0,84542.96,84532.96,84535.09,Yahoo-Interpolated
2025-10-30,13:10:05,84537.74,-0.22,-0.0003,0,84542.74,84532.74,84535.99,Yahoo-Interpolated
2025-10-30,13:10:10,84537.52,-0.45,-0.0005,0,84542.52,84532.52,84538.06,Yahoo-Interpolated
2025-10-30,13:10:15,84537.29,-0.67,-0.0008,0,84542.29,84532.29,84540.55,Yahoo-Interpolated
2025-10-30,13:10:20,84537.07,-0.89,-0.0011,0,84542.07,84532.07,84535.28,Yahoo-Interpolated
2025-10-30,13:10:25,84536.85,-1.11,-0.0013,0,84541.85,84531.85,84537.34,Yahoo-Interpolated
2025-10-30,13:10:30,84536.63,-1.34,-0.0016,0,84541.63,84531.63,84533.38,Yahoo-Interpolated
2025-10-30,13:10:35,84536.40,-1.56,-0.0018,0,84541.40,84531.40,84535.05,Yahoo-Interpolated
2025-10-30,13:10:40,84536.18,-1.78,-0.0021,0,84541.18,84531.18,84533.60,Yahoo-Interpolated
2025-10-30,13:10:45,84535.96,-2.00,-0.0024,0,84540.96,84530.96,84531.11,Yahoo-Interpolated
2025-10-30,13:10:50,84535.73,-2.23,-0.0026,0,84540.73,84530.73,84531.50,Yahoo-Interpolated
2025-10-30,13:10:55,84535.51,-2.45,-0.0029,0,84540.51,84530.51,84536.38,Yahoo-Interpolated
2025-10-30,13:11:00,84535.29,0.00,0.0000,0,84540.29,84530.29,84534.45,Yahoo-Interpolated
2025-10-30,13:11:05,84535.71,0.42,0.0005,0,84540.71,84530.71,84531.33,Yahoo-Interpolated
2025-10-30,13:11:10,84536.13,0.84,0.0010,0,84541.13,84531.13,84536.96,Yahoo-Interpolated
2025-10-30,13:11:15,84536.54,1.26,0.0015,0,84541.54,84531.54,84536.85,Yahoo-Interpolated
2025-10-30,13:11:20,84536.96,1.67,0.0020,0,84541.96,84531.96,84537.38,Yahoo-Interpolated
2025-10-30,13:11:25,84537.38,2.09,0.0025,0,84542.38,84532.38,84535.68,Yahoo-Interpolated
2025-10-30,13:11:30,84537.80,2.51,0.0030,0,84542.80,84532.80,84542.72,Yahoo-Interpolated
2025-10-30,13:11:35,84538.22,2.93,0.0035,0,84543.22,84533.22,84539.14,Yahoo-Interpolated
2025-10-30,13:11:40,84538.64,3.35,0.0040,0,84543.64,84533.64,84535.81,Yahoo-Interpolated
2025-10-30,13:11:45,84539.06,3.77,0.0045,0,84544.06,84534.06,84540.04,Yahoo-Interpolated
2025-10-30,13:11:50,84539.48,4.19,0.0050,0,84544.48,84534.48,84539.50,Yahoo-Interpolated
2025-10-30,13:11:55,84539.89,4.60,0.0054,0,84544.89,84534.89,84540.90,Yahoo-Interpolated
2025-10-30,13:12:00,84540.31,0.00,0.0000,0,84545.31,84535.31,84541.60,Yahoo-Interpolated
2025-10-30,13:12:05,84541.88,1.57,0.0019,0,84546.88,84536.88,84537.30,Yahoo-Interpolated
2025-10-30,13:12:10,84543.44,3.13,0.0037,0,84548.44,84538.44,84547.00,Yahoo-Interpolated
2025-10-30,13:12:15,84545.01,4.70,0.0056,0,84550.01,84540.01,84546.81,Yahoo-Interpolated
